,id,sentence_text,cluster
1239,sc.18_37_20_26_0,"{وقالوا يا ويلنا هذا يوم الدين} يعني يوم الحساب والجزاء {هذا يوم الفصل} أي القضاء وقيل بين المحسن والمسيء {الذي كنتم به تكذبون} أي في الدنيا {احشروا} أي اجمعوا {الذين ظلموا} أي أشركوا وقيل هو عام في كل ظالم {وأزواجهم} أي أشباههم وأمثالهم فكل طائفة مع مثلها فأهل الخمر مع أهل الخمر وأهل الزنا مع أهل الزنا وقيل أزواجهم أي قرناءهم من الشياطين يقرن كل كافر مع شيطانه في سلسلة وقيل أزواجهم المشركات {وما كانوا يعبدون من دون الله} أي في الدنيا يعني الأصنام والطواغيت وقيل إبليس وجنوده {فاهدوهم إلى صراط الجحيم} قال ابن عباس أي دلوهم إلى طريق النار {وقفوهم} أي احبسوهم {إنهم مسؤولون} لما سيقوا إلى النار حبسوا عند الصراط للسؤال قال ابن عباس عن جميع أقوالهم وأفعالهم ويروى عنه عن لا إله إلا الله وروى عن أبي برزة أن رسول الله صلى الله عليه وسلم قال \"" لا تزول قدما عبد يوم القيامة حتى يسأل عن أربع عن عمره فيما أفناه وعن علمه ماذا عمل به وعن ماله من أين اكتسبه وفيما أنفقه وعن جسمه فيما أبلاه \"" وفي رواية.",33
1240,sc.18_37_20_26_1,"\"" عن شبابه فيما أبلاه \"" أخرجه الترمذي وله عن أنس أن رسول الله صلى الله عليه وسلم \"" قال ما من داع دعا إلى شيء إلا كان موقوفاً يوم القيامة لازماً به لا يفارقه وإن دعا رجل رجلاً \"" ثم قرأ {وقفوهم إنهم مسؤولون ما لكم لا تناصرون} أي تقول لهم خزنة جهنم توبيخاً لهم ما لكم لا ينصر بعضكم بعضاً وهذا جواب لأبي جهل حيث قال يوم بدر نحن جميع منتصر قال الله تعالى: {بل هم اليوم مستسلمون} قال ابن عباس خاضعون.",70
1241,sc.18_37_20_26_2,وقيل منقادون والمعنى هم اليوم أذلاء منقادون لا حيلة لهم.,-1
1242,sc.66_37_22_30_0,شرح الكلمات: احشروا الذين ظلموا: أي أنفسهم بالشرك والمعاصي.,57
1243,sc.66_37_22_30_1,وأزواجهم: أي قُرناءهم من الشياطين.,38
1244,sc.66_37_22_30_2,من دون الله: أي من غير الله من الأوثان والأصنام.,43
1245,sc.66_37_22_30_3,فاهدوهم: أي دلوهم وسوقوهم.,-1
1246,sc.66_37_22_30_4,إلى صراط الجحيم: أي إلى طريق النار.,31
1247,sc.66_37_22_30_5,وقفوهم إنهم مسؤولون: أي احبسوهم عند الصراط إنهم مسؤولون عن جميع أقوالهم وأفعالهم.,26
1248,sc.66_37_22_30_6,ما لكم لا تناصرون: أي ما لكم لا ينصر بعضكم بعضا كما كنتم في الدنيا توبيخا لهم.,71
1249,sc.66_37_22_30_7,إنكم كنتم تأتوننا عن اليمين: أي عن يمين أحدنا تزينون له الباطل وتحسِّنون له الشر فتأمرونه بالشرك وتنهونه عن التوحيد.,48
1250,sc.66_37_22_30_8,قالوا بل لم تكونوا مؤمنين: أي قال قرناؤهم من الجن ردّا عليهم بل لم تكونوا أساسا مؤمنين.,68
1251,sc.66_37_22_30_9,وما كان لنا عليكم من سلطان: أي من حجة ولا قوة على حملكم على الشرك والشر والباطل.,66
1252,sc.66_37_22_30_10,بل كنتم قوما طاغين: أي بل كنتم طغاة ظلمة تعبدون غير الله وتجبرون الناس على ذلك.,66
1253,sc.66_37_22_30_11,معنى الآيات: ما زال السياق في موقف عرصات القيامة إنهم بعد اعترافهم بأن هذا يوم الدين وردّ الله تعالى عليهم بقوله {هَـٰذَا يَوْمُ ٱلْفَصْلِ ٱلَّذِي كُنتُمْ بِهِ تُكَذِّبُونَ} [الصافات: 21] يقول الجبار عز وجل {ٱحْشُرُواْ ٱلَّذِينَ ظَلَمُواْ وَأَزْوَاجَهُمْ} أي احشروا الذين ظلموا بالشرك والمعاصي، وقوله {وَأَزْوَاجَهُمْ} أي قُرناءهم من الجن {وَمَا كَانُواْ يَعْبُدُونَ مِن دُونِ ٱللَّهِ} من الأصنام والأوثان.,-1
1254,sc.66_37_22_30_12,وقوله تعالى {فَٱهْدُوهُمْ إِلَىٰ صِرَاطِ ٱلْجَحِيمِ} يقول الله عز وجل فاهدوهم أي دلوهم إلى طريق النار.,31
1255,sc.66_37_22_30_13,ويقول {وَقِفُوهُمْ إِنَّهُمْ مَّسْئُولُونَ} ثم يسألون {مَا لَكُمْ لاَ تَنَاصَرُونَ} أي لا ينصر بعضكم بعضا كما كنتم في الدنيا.,71
1256,sc.66_37_22_30_14,كيف ينصر بعضهم بعضا في مثل هذا الموقف الرهيب بل هم اليوم مستسلمون أي منقادون ذليلون وقوله تعالى {وَأَقْبَلَ بَعْضُهُمْ عَلَىٰ بَعْضٍ يَتَسَآءَلُونَ} أي أقبل الأتباع على المتبوعين يتساءلون أي يتلاومون كلّ يلقي بالمسؤولية على الآخر.,55
1257,sc.66_37_22_30_15,فقال الأتباع من الإِنس لقرنائهم من الجن ما أخبر تعالى به عنهم {إِنَّكُمْ كُنتُمْ تَأْتُونَنَا عَنِ ٱلْيَمِينِ} أي والشمال أي توسوسون لنا فَتْحَسِّنُون لنا الشرك والشر بل تأمروننا به وتحضوننا عليه.,48
1258,sc.66_37_22_30_16,فرد عليهم قرناؤهم بما أخبر تعالى به عنهم في قوله {قَالُواْ بَلْ لَّمْ تَكُونُواْ مُؤْمِنِينَ} أي ما كنتم مؤمنين فكفرناكم ولا صالحين فأفسدناكم، ولا موحدين فحملناكم على الشرك.,-1
1259,sc.66_37_22_30_17,هذا أولا وثانيا ما كان لنا عليكم من سلطان أي من حجج قوية أقنعناكم بها، ولا قدرة لنا أزهقناكم فاتبعتمونا، بل كنتم أنتم قوما طاغين أي ظلمة متجاوزين الحد في الإِسراف والظلم والشر.,66
1260,sc.66_37_22_30_18,هداية الآيات: من هداية الآيات: 1 - بيان صورة لموقف من مواقف عرصات القيامة.,-1
1261,sc.66_37_22_30_19,2 - بيان أن الأشباه في الكفر أو في الفجور أو في الفسق تحشر مع بعضها بعضا.,8
1262,sc.66_37_22_30_20,3 - عدم جدوى براءة العابدين من المعبودين واحتجاج التابعين على المتبوعين.,8
1263,sc.68_37_11_26_0,فاستفْتهم: اسألهم.,-1
1264,sc.68_37_11_26_1,أشد خلْقا: أصعب خلقا.,19
1265,sc.68_37_11_26_2,لازِب: لازم ثابت، لاصق.,20
1266,sc.68_37_11_26_3,اذا ذُكّروا لا يذكرون: اذا وُعظوا لا يتعظون.,17
1267,sc.68_37_11_26_4,آية: معجزة.,-1
1268,sc.68_37_11_26_5,يستسخرون: يسخرون، يستهزئون.,-1
1269,sc.68_37_11_26_6,داخرون: صاغرون.,1
1270,sc.68_37_11_26_7,زجرة واحدة: صيحة واحدة.,44
1271,sc.68_37_11_26_8,يا ويلنا: يا هلاكنا.,-1
1272,sc.68_37_11_26_9,يوم الفصل: يوم الحساب بين الناس.,7
1273,sc.68_37_11_26_10,فاهدوهم: دُلّوهم.,31
1274,sc.68_37_11_26_11,الى صراط الجحيم: الى طريق الجحيم.,31
1275,sc.68_37_11_26_12,قِفوهم: احبسوهم في الموقف.,26
1276,sc.68_37_11_26_13,لا تَناصرون: لا تتناصرون، لا ينصر بعضكم بعضا.,71
1277,sc.68_37_11_26_14,اسأل أيها الرسول هؤلاء المنكرين للبعث: أهُمْ اصعبُ خلقا أم السماواتُ والأرض وما في هذا الكون الكبير!,19
1278,sc.68_37_11_26_15,لقد خلقنا كل ذلك من لا شيء، وخلقناهم من طين لاصقٍ بعضُه ببعض، فأين هم من خلق هذا الكون العجيب!,20
1279,sc.68_37_11_26_16,{بَلْ عَجِبْتَ وَيَسْخُرُونَ} بل عجبتَ أيها النبيّ من إنكارهم للبعث وهم يسخَرون من تعجّبك ويستهزئون.,22
1280,sc.68_37_11_26_17,واذا وُعظوا ودعوا الى عبادة الله لا يتّعظون.,17
1281,sc.68_37_11_26_18,واذا رأوا برهاناً على قدرة الله بالغوا في السخرية والاستهزاء وقالوا: ما هذا الذي نراه إلا سحر ظاهر، وخدعة من الخدع.,15
1282,sc.68_37_11_26_19,أئذا مِتنا وصرنا تراباً وعظاماً سنُبعث مرة أُخرى من قبورنا، وكذلك يُبعث آباؤنا الأولون الذين ماتوا من قرون قديمة!؟,47
1283,sc.68_37_11_26_20,{قُلْ نَعَمْ وَأَنتُمْ دَاخِرُونَ} قل لهم ايها النبي: نعم ستبعثون جميعا وأنتم أذلاء صاغرون.,1
1284,sc.68_37_11_26_21,فانما البعثة صيحة واحدة فاذا هم أحياء ينظرون الى ما كانوا يوعدون، وعند ذلك يقولون: يا ويلنا هذا هو يوم القيامة الذي يفصَل فيه بين الناس، والذي كنتم به تكذِّبون.,-1
1285,sc.68_37_11_26_22,ويقول الله للملائكة: اجمعوا الذين ظلموا انفسهم بالكفر، وأزواجَهم وجميع من على شاكلتهم وما كانوا يعبدون من الاصنام وغيرها من دون الله - فقودوهم الى طريق جهنم، مقرهم الأخير.,45
1286,sc.68_37_11_26_23,{وَقِفُوهُمْ إِنَّهُمْ مَّسْئُولُونَ} عما كاناو يعملون في الدنيا من كفر والحاد وفساد.,26
1287,sc.68_37_11_26_24,ويقال لهم {مَا لَكُمْ لاَ تَنَاصَرُونَ؟} لا ينصر بعضكم بعضا كما كنتم في الدنيا تفعلون!,71
1288,sc.68_37_11_26_25,ولكنهم لا يستطيعون عمل شيء وينقادون مستسلمين لأمر الله.,3
1289,sc.68_37_11_26_26,قراءات: قرأ حمزة والكسائي: بل عجبتُ بضم التاء.,-1
1290,sc.68_37_11_26_27,والباقون: بل عبجتَ بفتح التاء.,51
1291,sc.68_37_11_26_28,وقرأ ابن عامر: إذا متنا بهمزة واحدة، والباقون: أإذا متنا بهمزتين على الاستفهام.,51
1292,sc.68_37_11_26_29,وقرأ نافع والكسائي ويعقوب: إنا لمبعوثون بهمزة واحدة والباقون: أإنا لمبعوثون.,51
1293,sc.68_37_11_26_30,وقرأ ابن عامر أوْ آباؤنا الأولون: بسكون الواو.,34
1294,sc.90_37_1_34_0,{بِسمِ ٱلله الرَّحْمٰنِ الرَّحِيـمِ * وَٱلصَّافَّاتِ صَفَّا} الآية هذه السورة مكية ومناسبة أولها لآخر يس أنه تعالى لما ذكر المعاد وقدرته على إحياء الموتى وأنه هو منشئهم وإذا تعلقت إرادته بشىء كان ذكر تعالى وحدانيته إذ لا يتم ما تعلقت به الإِرادة وجوداً وعدماً إلا بكون المريد واحداً وأقسم تعالى بأشياء من مخلوقاته والصافات.,42
1295,sc.90_37_1_34_1,قال ابن مسعود: هم الملائكة تصف في السماء في العبادة والذكر صفوفاً.,37
